20	tt10033860:-	tt10033862:-	tt10033864:-	tt10033866:-	tt10033868:-	tt10033870:-	tt10033872:-	tt10033874:-	tt10033876:-	tt10033878:-	tt10033880:-	tt10033882:-	tt10033884:-	tt10033886:-	tt10033890:-	tt10033892:-	tt10033894:-	tt10033896:-	tt10033898:-	tt10033900:-	
1	tt9910212:-	tt9910214:-	tt9910216:-	tt9910218:-	tt9910220:-	tt9910222:-	tt9910224:-	tt9910226:-	tt9910228:-	tt9910230:-	
2	tt9910244:-	tt9910246:-	tt9910248:-	tt9910250:-	tt9910252:-	tt9910254:-	tt9910256:-	tt9910258:-	tt9910260:-	tt9910262:-	tt9910264:-	tt9910266:-	tt9910268:-	tt9910270:-	tt9910272:-	tt9910274:-	tt9910276:-	tt9910278:-	tt9910280:-	tt9910282:-	
3	tt9913772:-	tt9913774:-	tt9913776:-	tt9913778:-	tt9913780:-	tt9913782:-	tt9913784:-	tt9913786:-	tt9913788:-	tt9913790:-	tt9913792:-	tt9913794:-	tt9913796:-	tt9913798:-	tt9913800:-	tt9913802:-	tt9913804:-	tt9913806:-	tt9913808:-	tt9913810:-	
4	tt9913882:-	tt9913884:-	tt9913886:-	tt9913888:-	tt9913890:-	tt9913892:-	tt9913894:-	tt9913896:-	tt9913898:-	tt9913900:-	tt9913902:-	tt9913904:-	tt9913906:-	tt9913908:-	tt9913910:-	tt9913912:-	tt9913914:-	tt9913916:-	tt9913918:-	tt9913920:-	
5	tt9913942:-	tt9913944:-	tt9913946:-	tt9913948:-	tt9913950:-	tt9913952:-	tt9913954:-	tt9913956:-	tt9913958:-	tt9913960:-	tt9913962:-	tt9913964:-	tt9913966:-	tt9913968:-	tt9913970:-	tt9913972:-	tt9913974:-	tt9913976:-	tt9913980:-	tt9913982:-	
6	tt9914004:-	tt9914006:-	tt9914008:-	tt9914010:-	tt9914012:-	tt9914014:-	tt9914016:-	tt9914020:-	tt9914022:-	tt9914024:-	tt9914026:-	tt9914028:-	tt9914030:-	tt9914032:-	tt9914034:-	tt9914036:-	tt9914038:-	tt9914040:-	tt9914042:-	tt9914044:-	
7	tt9914076:-	tt9914078:-	tt9914080:-	tt9914082:-	tt9914084:-	tt9914086:-	tt9914088:-	tt9914090:-	tt9914092:-	tt9914094:-	tt9914098:-	tt9914100:-	tt9914102:-	tt9914104:-	tt9914106:-	tt9914108:-	tt9914110:-	tt9914112:-	tt9914114:-	tt9914116:-	
8	tt9915460:-	tt9915462:-	tt9915464:-	tt9915466:-	tt9915468:-	tt9915470:-	tt9915472:-	tt9915474:-	tt9915476:-	tt9915478:-	tt9915480:-	tt9915482:-	tt9915484:-	tt9915486:-	tt9915488:-	tt9915490:-	tt9915494:-	tt9915496:-	tt9915502:-	tt9915506:-	
9	tt9915542:-	tt9915544:-	tt9915548:-	tt9915550:-	tt9915552:-	tt9915554:-	tt9915556:-	tt9915558:-	tt9915560:-	tt9915562:-	tt9915564:-	tt9915566:-	tt9915570:-	tt9915572:-	tt9915574:-	tt9915576:-	tt9915580:-	tt9915582:-	tt9915584:-	tt9915586:-	
