16	tt10147388:-	tt10199906:-	tt10199912:-	tt10199916:-	tt10199922:-	tt10199926:-	tt10199932:-	tt10199938:-	tt10204378:-	tt10204386:-	tt10204388:-	tt10204390:-	tt10204410:-	tt10204412:-	tt10204416:-	tt10204418:-	tt10204426:-	tt10204428:-	tt10204434:-	tt10204444:-	tt10204450:-	tt10204454:-	tt10204460:-	tt10251246:-	tt10251250:-	tt10251254:-	tt10251262:-	tt10251268:-	
13	tt10148620:-	tt10152374:-	tt10152384:-	tt10157168:-	tt10157172:-	tt10157176:-	tt10157178:-	tt10157182:-	tt10157186:-	tt10157188:-	tt10157190:-	tt10157192:-	tt10157198:-	tt10157200:-	tt10157202:-	tt10157204:-	tt10157206:-	tt10162838:-	tt10162840:-	tt10162844:-	tt10162848:-	tt10162852:-	tt10162854:-	tt10162856:-	tt6333778:-	tt7295994:-	
14	tt10162862:-	tt10162864:-	tt10197756:-	tt10197758:-	tt10197780:-	tt10197782:-	tt10199604:-	tt10199608:-	tt10199612:-	tt10199616:-	tt10199620:-	tt10199626:-	tt10199628:-	tt10199798:-	tt10199802:-	tt10199810:-	tt10199812:-	tt10199816:-	tt10199818:-	tt6336448:-	tt7897452:-	tt9534370:-	tt9534382:-	tt9534414:-	tt9534470:-	tt9534482:-	
15	tt10199822:-	tt10199826:-	tt10199828:-	tt10199832:-	tt10199836:-	tt10199848:-	tt10199858:-	tt10199892:-	tt10199896:-	tt10199898:-	tt6082268:-	tt7526808:-	tt9534434:-	tt9534458:-	tt9534462:-	tt9534464:-	tt9534484:-	tt9534486:-	tt9534490:-	tt9534496:-	tt9534500:-	tt9534504:-	tt9534508:-	tt9534510:-	tt9534516:-	tt9534524:-	
17	tt10251310:-	tt10251320:-	tt10251328:-	tt10251336:-	tt10252302:-	tt10252338:-	tt10252350:-	tt10252356:-	tt10252376:-	tt10252402:-	tt10252424:-	tt10253546:-	tt10253554:-	tt10253566:-	tt10253584:-	tt10253596:-	tt10253610:-	tt10253636:-	tt10494848:-	tt10494854:-	tt10494858:-	tt10494868:-	tt10494876:-	tt10494882:-	tt8541848:-	tt9213636:-	
21	tt11112914:-	tt11173660:-	tt11338480:-	tt11338486:-	tt11338488:-	
1	tt1862281:-	tt1862282:-	tt1862283:-	tt1862284:-	tt1862285:-	tt1862286:-	tt1862287:-	tt1862288:-	tt1862289:-	tt1888213:-	tt1888214:-	tt1888215:-	tt1888216:-	tt1888217:-	tt1888218:-	tt1889059:-	tt1889060:-	tt1898725:-	tt1898726:-	tt1915076:-	tt1915077:-	tt1915078:-	tt1915079:-	tt1930896:-	tt1930897:-	
2	tt2109461:-	tt2109462:-	tt2109463:-	tt2109464:-	tt2121533:-	tt2121534:-	tt2121996:-	tt2121997:-	tt2135678:-	tt2135679:-	tt2167550:-	tt2172453:-	tt2172455:-	tt2172457:-	tt2172459:-	tt2184887:-	tt2206407:-	tt2209037:-	tt2209039:-	tt2300193:-	tt2314649:-	tt2326681:-	tt2385637:-	tt2725102:-	tt2725120:-	tt2725132:-	
3	tt2172210:-	tt2183362:-	tt2213496:-	tt2214230:-	tt2222742:-	tt2227798:-	tt2367409:-	tt2383358:-	tt2383364:-	tt2454940:-	tt2476248:-	tt2520228:-	tt2532812:-	tt2535746:-	tt2564574:-	tt2575688:-	tt2577368:-	tt2623436:-	tt2660194:-	tt2677370:-	tt2703986:-	tt2725148:-	tt2725158:-	tt2725168:-	tt2725184:-	tt2725202:-	
4	tt2715494:-	tt2729840:-	tt2747990:-	tt2764206:-	tt2780440:-	tt2795286:-	tt2811202:-	tt2826662:-	tt2848774:-	tt2858318:-	tt2880748:-	tt2901986:-	tt2914026:-	tt2930512:-	tt2942460:-	tt2955874:-	tt2970738:-	tt2986896:-	tt3002792:-	tt3034126:-	tt3174562:-	tt3185248:-	tt3185250:-	tt3185252:-	tt3185258:-	tt3195320:-	
5	tt3185240:-	tt3185246:-	tt3196606:-	tt3196608:-	tt3196610:-	tt3208214:-	tt3208216:-	tt3208224:-	tt3208226:-	tt3208230:-	tt3220988:-	tt3220990:-	tt3220992:-	tt3228718:-	tt3228720:-	tt3228722:-	tt3228726:-	tt3228728:-	tt3232882:-	tt3232896:-	tt3260544:-	tt3260552:-	tt3260554:-	tt3260976:-	tt3260978:-	tt3260982:-	
