13	tt12212364:-	tt12220342:-	tt12220346:-	tt12220348:-	tt12220350:-	tt12220352:-	tt12220354:-	tt12220356:-	tt12220358:-	tt12220360:-	tt12220362:-	tt12220368:-	tt12220370:-	tt12220372:-	tt12220376:-	tt12220378:-	tt12220380:-	tt12220382:-	tt12220384:-	tt12220386:-	tt12220388:-	tt12220390:-	tt12220392:-	tt12220394:-	tt12220396:-	tt12220398:-	
14	tt12212370:-	tt12224370:-	tt12224372:-	tt12224374:-	tt12224376:-	tt12224380:-	tt12224382:-	tt12224384:-	tt12224386:-	tt12224388:-	tt12224404:-	tt12224406:-	tt12224408:-	tt12224410:-	tt12224414:-	tt12224416:-	tt12224418:-	tt12224420:-	tt12224422:-	tt12224424:-	tt12224426:-	tt12224428:-	tt12224430:-	tt12224432:-	tt12224434:-	tt12224436:-	
15	tt12212374:-	tt12232498:-	tt12232500:-	tt12232502:-	tt12232506:-	tt12232508:-	tt12232510:-	tt12232512:-	tt12232514:-	tt12232516:-	tt12232518:-	tt12232520:-	tt12232524:-	tt12232526:-	tt12232528:-	tt12232530:-	tt12232534:-	tt12232536:-	tt12232542:-	tt12232544:-	tt12232546:-	tt12232548:-	tt12232550:-	tt12232552:-	tt12232554:-	tt12232556:-	
16	tt12212378:-	tt12236724:-	tt12236726:-	tt12236730:-	tt12236732:-	tt12236734:-	tt12236736:-	tt12236738:-	tt12236740:-	tt12236742:-	tt12236744:-	tt12236746:-	tt12236748:-	tt12236750:-	tt12236752:-	tt12236754:-	tt12236756:-	tt12236758:-	tt12236760:-	tt12236762:-	tt12236766:-	tt12236770:-	tt12236772:-	tt12236774:-	tt12236776:-	tt12236778:-	
19	tt12212386:-	tt12248846:-	tt12248848:-	tt12248852:-	tt12248858:-	tt12248860:-	tt12248862:-	tt12248866:-	tt12248868:-	tt12248872:-	tt12248874:-	tt12248880:-	tt12248882:-	tt12248884:-	tt12248886:-	tt12248888:-	tt12248890:-	tt12248892:-	tt12248896:-	tt12248898:-	tt12248900:-	tt12248902:-	tt12248904:-	tt12248906:-	tt12248908:-	tt12248910:-	
20	tt12212388:-	tt12248912:-	tt12248914:-	tt12248920:-	tt12248924:-	tt12248926:-	tt12248930:-	tt12248932:-	tt12248934:-	tt12248936:-	tt12248938:-	tt12248942:-	tt12248944:-	tt12248948:-	tt12248950:-	tt12248952:-	tt12248954:-	tt12248956:-	tt12248962:-	tt12248964:-	tt12248966:-	tt12248968:-	tt12248970:-	tt12248972:-	tt12248974:-	tt2048636:-	
21	tt12212390:-	tt12220410:-	tt12220412:-	tt12220414:-	tt12220418:-	tt12220420:-	tt12220422:-	tt12220424:-	tt12220426:-	tt12220428:-	tt12220430:-	tt12220434:-	tt12220438:-	tt12220440:-	tt12220442:-	tt12220446:-	tt12220448:-	tt12220452:-	tt12220454:-	tt12220458:-	tt12220460:-	tt12220464:-	tt12220470:-	tt12220472:-	tt12220474:-	tt12220476:-	
22	tt12212396:-	tt12224318:-	tt12224322:-	tt12224326:-	tt12224328:-	tt12224330:-	tt12224332:-	tt12224334:-	tt12224336:-	tt12224338:-	tt12224340:-	tt12224342:-	tt12224344:-	tt12224348:-	tt12224352:-	tt12224356:-	tt12224358:-	tt12224360:-	tt12224362:-	tt12224366:-	tt12224368:-	tt12224392:-	tt12224394:-	tt12224396:-	tt12224398:-	tt12224402:-	
24	tt12212402:-	tt12254706:-	tt12254708:-	tt12254710:-	tt12254712:-	tt12254714:-	tt12254716:-	tt12254718:-	tt12254720:-	tt12254724:-	tt12254726:-	tt12254732:-	tt12254738:-	tt12254742:-	tt12254744:-	tt12254746:-	tt12254748:-	tt12254752:-	tt12254756:-	tt12254760:-	tt12254764:-	tt12254768:-	tt12254770:-	tt12254772:-	tt5015596:-	tt5059432:-	
4	tt12212480:-	tt12224438:-	tt12224440:-	tt12224444:-	tt12224446:-	tt12224448:-	tt12224450:-	tt12224452:-	tt12224454:-	tt12224456:-	tt12224462:-	tt12224466:-	tt12224468:-	tt12224470:-	tt12224474:-	tt12224476:-	tt12224478:-	tt12224480:-	tt12224484:-	tt12224488:-	tt12224490:-	tt12224492:-	tt12224498:-	tt12224500:-	tt12224504:-	tt12224506:-	
5	tt12212482:-	tt12232330:-	tt12232334:-	tt12232336:-	tt12232338:-	tt12232342:-	tt12232344:-	tt12232350:-	tt12232352:-	tt12232360:-	tt12232362:-	tt12232364:-	tt12232368:-	tt12232372:-	tt12232378:-	tt12232384:-	tt12232386:-	tt12232388:-	tt12232390:-	tt12232398:-	tt12232402:-	tt12232408:-	tt12232412:-	tt12232414:-	tt12232416:-	tt12232418:-	
7	tt12212488:-	tt12243434:-	tt12243436:-	tt12243440:-	tt12243442:-	tt12243448:-	tt12243450:-	tt12243452:-	tt12243456:-	tt12243458:-	tt12243460:-	tt12243464:-	tt12243466:-	tt12243468:-	tt12243470:-	tt12243474:-	tt12243476:-	tt12243478:-	tt12243480:-	tt12243482:-	tt12243484:-	tt12243490:-	tt12243492:-	tt12243494:-	tt12243496:-	tt12243498:-	
8	tt12212490:-	tt12243502:-	tt12243504:-	tt12243506:-	tt12243508:-	tt12243510:-	tt12243512:-	tt12243514:-	tt12243516:-	tt12243520:-	tt12243524:-	tt12243526:-	tt12243532:-	tt12243534:-	tt12243536:-	tt12243538:-	tt12243540:-	tt12243542:-	tt12243544:-	tt12243548:-	tt12243550:-	tt12243552:-	tt12243554:-	tt12243556:-	tt12243558:-	tt12243562:-	
9	tt12212492:-	tt12243564:-	tt12243566:-	tt12243568:-	tt12243570:-	tt12243576:-	tt12243578:-	tt12243580:-	tt12243582:-	tt12243584:-	tt12243586:-	tt12243590:-	tt12243592:-	tt12243594:-	tt12243598:-	tt12243600:-	tt12243602:-	tt12243604:-	tt12243606:-	tt12243610:-	tt12243612:-	tt12243614:-	tt12243616:-	tt12243618:-	tt12243620:-	tt12243622:-	
10	tt12212494:-	tt12248762:-	tt12248764:-	tt12248766:-	tt12248768:-	tt12248774:-	tt12248776:-	tt12248778:-	tt12248780:-	tt12248782:-	tt12248784:-	tt12248786:-	tt12248790:-	tt12248792:-	tt12248794:-	tt12248798:-	tt12248800:-	tt12248802:-	tt12248804:-	tt12248806:-	tt12248808:-	tt12248810:-	tt12248812:-	tt12248814:-	tt12248818:-	tt8897978:-	
23	tt12254654:-	tt12254656:-	tt12254658:-	tt12254660:-	tt12254662:-	tt12254664:-	tt12254666:-	tt12254668:-	tt12254672:-	tt12254674:-	tt12254676:-	tt12254682:-	tt12254684:-	tt12254686:-	tt12254688:-	tt12254690:-	tt12254692:-	tt12254694:-	tt12254696:-	tt1840863:-	tt2374466:-	
42	tt12259904:-	tt12259906:-	tt12259908:-	tt12259910:-	tt12259912:-	tt12259916:-	tt12259918:-	tt12259920:-	tt12259922:-	tt12259924:-	tt12259926:-	tt12259928:-	tt12259930:-	tt12259934:-	tt12259936:-	tt12259938:-	tt12259940:-	tt12259942:-	tt12259944:-	tt12259946:-	tt12259948:-	tt12259950:-	tt12259952:-	tt12259958:-	tt12259960:-	tt12259962:-	
28	tt1297784:-	tt1297785:-	tt1297786:-	tt1297787:-	tt1321314:-	tt1325482:-	tt1328847:-	tt1331958:-	tt1341666:-	tt1341667:-	tt1341668:-	tt1350411:-	tt1350412:-	tt1358365:-	tt1358366:-	tt1363439:-	tt1366301:-	tt1375624:-	tt1379147:-	tt1386369:-	tt1386370:-	tt1394119:-	tt1400262:-	tt1406994:-	tt1406995:-	tt1421337:-	
29	tt1520223:-	tt1533626:-	tt1538765:-	tt1543180:-	tt1546644:-	tt1550290:-	tt1557086:-	tt1562207:-	tt1566805:-	tt1568070:-	tt1579182:-	tt1579183:-	tt1579184:-	tt1585961:-	tt1590696:-	tt1593202:-	tt1598400:-	tt1605046:-	tt1605047:-	tt1609743:-	tt1615406:-	tt1627984:-	tt1627985:-	tt1627986:-	tt1627987:-	tt1634486:-	
30	tt1743666:-	tt1747801:-	tt1752855:-	tt1752856:-	tt1762017:-	tt1770490:-	tt1776000:-	tt1780628:-	tt1785229:-	tt1790570:-	tt1792503:-	tt1795500:-	tt1803686:-	tt1815528:-	tt1824845:-	tt1826536:-	tt1834770:-	tt1837431:-	tt1837432:-	tt1837434:-	tt1837435:-	tt1839360:-	tt1839361:-	tt1840861:-	tt1840862:-	tt1844598:-	
31	tt2088590:-	tt2095503:-	tt2103073:-	tt2107531:-	tt2113528:-	tt2119276:-	tt2124639:-	tt2136482:-	tt2142643:-	tt2142645:-	tt2155127:-	tt2165333:-	tt2172801:-	tt2172803:-	tt2188527:-	tt2197513:-	tt2197515:-	tt2209985:-	tt2209987:-	tt2209989:-	tt2209991:-	tt2209993:-	tt2209995:-	tt2209997:-	tt2209999:-	tt2210001:-	
32	tt2412434:-	tt2444700:-	tt2444704:-	tt2444706:-	tt2444708:-	tt2444710:-	tt2444728:-	tt2444734:-	tt2444736:-	tt2444744:-	tt2552130:-	tt2592282:-	tt2592286:-	tt2612700:-	tt2612702:-	tt2616302:-	tt2642502:-	tt2658598:-	tt2658600:-	tt2658606:-	tt2658608:-	tt2716696:-	tt2731768:-	tt2749704:-	tt2780404:-	tt2780410:-	
33	tt3211830:-	tt3305404:-	tt3322338:-	tt3323844:-	tt3340410:-	tt3346550:-	tt3346552:-	tt3346554:-	tt3363160:-	tt3503824:-	tt3503846:-	tt3524186:-	tt3532466:-	tt3548204:-	tt3548206:-	tt3548208:-	tt3551606:-	tt3573766:-	tt3588740:-	tt3602774:-	tt3620210:-	tt3626346:-	tt3636302:-	tt3667922:-	tt3681934:-	tt3700134:-	
34	tt4181148:-	tt4181208:-	tt4181230:-	tt4181276:-	tt4181342:-	tt4193376:-	tt4193378:-	tt4235304:-	tt4298926:-	tt4393412:-	tt4393456:-	tt4417312:-	tt4435162:-	tt4440468:-	tt4440470:-	tt4451046:-	tt4526476:-	tt4568084:-	tt4582102:-	tt4598510:-	tt4598512:-	tt4650340:-	tt4650342:-	tt4657162:-	tt4721262:-	tt4756004:-	
37	tt5043632:-	tt5102308:-	tt5123816:-	tt5146988:-	tt5147896:-	tt5156432:-	tt5168016:-	tt5185744:-	tt5284490:-	tt5297812:-	tt5318470:-	tt5353956:-	tt5353958:-	tt5424080:-	tt5443580:-	tt5463058:-	tt5544130:-	tt5586082:-	tt5605458:-	tt5622162:-	tt5646786:-	tt5679888:-	tt5704188:-	tt5714570:-	tt5724098:-	tt5795688:-	
38	tt6055406:-	tt6152150:-	tt6156388:-	tt6179530:-	tt6187242:-	tt6218160:-	tt6255468:-	tt6279872:-	tt6426414:-	tt6437002:-	tt6479768:-	tt6484412:-	tt6509170:-	tt6527494:-	tt6554252:-	tt6588856:-	tt6744696:-	tt6769370:-	tt6792466:-	tt6821334:-	tt6847072:-	tt6878544:-	tt6886270:-	tt6973882:-	tt7019050:-	tt7034124:-	
39	tt7517220:-	tt7542468:-	tt7563284:-	tt7575220:-	tt7674460:-	tt7697794:-	tt7758918:-	tt7826816:-	tt7837772:-	tt7919606:-	tt7941810:-	tt7963290:-	tt7993070:-	tt8015758:-	tt8041904:-	tt8059478:-	tt8223346:-	tt8254022:-	tt8311302:-	tt8319132:-	tt8359302:-	tt8373908:-	tt8442782:-	tt8479278:-	tt8516502:-	tt8519884:-	
